ResultadoID,CorridaID,PilotoID,PilotoPosicaoCheg,PilotoPontosCorrida,ResultadoVrapida
19412,807,647,19,1,
19413,807,633,20,0,
19414,807,626,21,0,
19415,807,581,22,0,
19416,808,647,1,9,
19417,808,633,2,6,
19418,808,498,3,4,
19419,808,578,4,3,
19420,808,695,5,2,
19421,808,554,6,0,
19422,808,427,7,0,
19423,808,696,8,0,
19424,808,689,9,0,
19425,808,626,10,0,
19426,808,579,11,0,
19427,808,697,12,0,
19428,808,642,13,0,
19429,808,496,14,0,
19430,808,649,15,0,
19431,808,698,16,0,
19432,809,657,1,9,
19433,809,656,2,6,
19434,809,611,3,2,
19435,809,615,4,1.5,
19436,809,658,5,2,
19437,809,556,6,0,
19438,809,509,7,0,
19439,809,679,8,0,
19440,809,529,9,0,
19441,809,653,10,0,
19442,809,699,11,0,
19443,809,700,12,0,
19444,809,675,13,0,
19445,809,525,14,0,
19446,809,701,15,0,
19447,809,449,16,0,
19448,809,654,17,0,
19449,809,613,18,0,
19450,809,677,19,0,
19451,809,628,20,0,
19452,809,673,21,0,
19453,809,559,22,0,
19454,809,659,23,0,
19455,809,518,24,0,
19456,809,555,25,0,
19457,809,593,26,0,
19458,809,528,27,0,
19459,809,520,28,0,
19460,809,521,29,0,
19461,809,655,30,0,
19462,809,702,31,0,
19463,809,512,32,0,
19464,809,612,33,0,
19465,810,647,1,8,
19466,810,642,2,6,
19467,810,697,3,2,
19468,810,578,4,3,
19469,810,640,5,2,
19470,810,427,6,0,
19471,810,627,7,0,
19472,810,581,8,0,
19473,810,475,9,0,
19474,810,633,10,1,
19475,810,664,11,0,
19476,810,501,12,0,
19477,810,660,13,0,
19478,810,579,14,0,
19479,810,643,15,0,
19480,810,498,16,0,
19481,810,663,17,0,
19482,810,456,18,0,
19483,810,651,19,0,
19484,811,647,1,8,
19485,811,633,2,6,
19486,811,670,3,4,
19487,811,640,4,3,
19488,811,427,5,2,
19489,811,578,6,0,
19490,811,501,7,0,
19491,811,627,8,0,
19492,811,693,9,0,
19493,811,632,10,0,
19494,811,429,11,0,
19495,811,660,12,0,
19496,811,651,13,0,
19497,811,642,14,0,
19498,811,579,15,0,
19499,811,498,16,1,
19500,811,554,17,0,
19501,811,581,18,0,
19502,811,681,19,0,
19503,811,703,20,0,
19504,812,578,1,8,
19505,812,579,2,7,
19506,812,498,3,4,
19507,812,647,4,3,
19508,812,642,5,2,
19509,812,633,6,0,
19510,812,640,7,0,
19511,812,627,8,0,
19512,812,670,9,0,
19513,812,554,10,0,
19514,812,619,11,0,
19515,812,660,12,0,
19516,812,581,13,0,
19517,812,704,14,0,
19518,812,589,15,0,
19519,812,697,16,0,
19520,812,475,17,0,
19521,812,669,18,0,
19522,812,625,19,0,
19523,812,663,20,0,
19524,812,427,21,0,
19525,812,651,22,0,
19526,812,501,23,0,
19527,812,643,24,0,
19528,812,456,25,0,
19529,813,647,1,8.5,
19530,813,579,2,6,
19531,813,642,3,4,
19532,813,498,4,3.5,
19533,813,578,5,2,
19534,813,697,6,0,
19535,813,669,7,0,
19536,813,663,8,0,
19537,813,687,9,0,
19538,813,627,10,0,
19539,813,706,11,0,
19540,813,666,12,0,
19541,813,633,13,0,
19542,813,670,14,0,
19543,813,689,15,0,
19544,813,581,16,0,
19545,813,486,17,0,
19546,813,456,18,0,
19547,813,640,19,0,
19548,813,651,20,0,
19549,813,554,21,0,
19550,813,707,22,0,
19551,813,427,23,0,
19552,813,708,24,0,
19553,813,501,25,0,
19554,813,664,26,0,
19555,813,705,27,0,
19556,814,642,1,8,
19557,814,579,2,6,
19558,814,578,3,4,
19559,814,697,4,3,
19560,814,640,5,2,
19561,814,475,6,0,
19562,814,680,7,0,
19563,814,647,8,0,
19564,814,478,9,0,
19565,814,627,10,0,
19566,814,690,11,0,
19567,814,692,12,0,
19568,814,664,13,0,
19569,814,710,14,0,
19570,814,709,15,0,
19571,814,455,16,0,
19572,814,633,17,0,
19573,814,689,18,0,
19574,814,670,19,0,
19575,814,431,20,0,
19576,814,660,21,0,
19577,814,711,22,0,
19578,814,712,23,0,
19579,814,554,24,0,
19580,814,501,25,0,
19581,814,669,26,0,
19582,814,713,27,0,
19583,814,714,28,0,
19584,814,715,29,0,
19585,814,427,30,0,
19586,814,456,31,0,
19587,814,716,32,0,
19588,814,717,33,0,
19589,814,718,34,0,
19590,815,647,1,9,
19591,815,642,2,6,
19592,815,578,3,4,
19593,815,579,4,1.5,
19594,815,691,5,2,
19595,815,633,6,0,
19596,815,663,7,0,
19597,815,720,8,0,
19598,815,719,9,0,
19599,815,622,10,0,
19600,815,640,11,0,
19601,815,670,12,0,
19602,815,427,13,0,
19603,815,554,14,0,
19604,815,697,15,0,
19605,815,651,16,0,
19606,815,721,17,0,
19607,815,632,18,0,
19608,815,680,19,0,
19609,815,627,20,0,
19610,816,579,1,9,
19611,816,642,2,6,
19612,816,633,3,4,
19613,816,578,4,3,
19614,816,427,5,2,
19615,816,643,6,0,
19616,816,644,7,0,
19617,816,620,8,0,
19618,816,501,9,0,
19619,816,589,10,0,
19620,816,669,11,0,
19621,816,689,12,0,
19622,816,475,13,0,
19623,816,717,14,0,
19624,816,704,15,0,
19625,816,627,16,0,
19626,816,647,17,0,
19627,816,697,18,0,
19628,816,670,19,0,
19629,816,640,20,0,
19630,816,486,21,0,
19631,816,663,22,0,
19632,816,664,23,0,
19633,816,722,24,0,
19634,816,456,25,0,
19635,816,622,26,0,
19636,816,625,27,0,
19637,816,667,28,0,
19638,816,660,29,0,
19639,816,651,30,0,
19640,817,641,1,9,
19641,817,723,2,6,
19642,817,554,3,4,
19643,817,663,4,3,
19644,817,689,5,2,
19645,817,640,6,0,
19646,817,721,7,0,
19647,817,688,8,0,
19648,817,669,9,0,
19649,817,609,10,0,
19650,817,501,11,0,
19651,817,475,12,0,
19652,817,651,13,0,
19653,817,626,14,0,
19654,817,642,15,0,
19655,817,581,16,0,
19656,817,725,17,0,
19657,817,717,18,0,
19658,817,724,19,0,
19659,817,627,20,0,
19660,817,720,21,0,
19661,818,526,1,8,
19662,818,509,2,6,
19663,818,611,3,4,
19664,818,518,4,3,
19665,818,656,5,2,
19666,818,525,6,0,
19667,818,592,7,0,
19668,818,726,8,0,
19669,818,629,9,0,
19670,818,593,10,0,
19671,818,658,11,0,
19672,818,727,12,0,
19673,818,728,13,0,
19674,818,729,14,0,
19675,818,730,15,0,
19676,818,513,16,0,
19677,818,657,17,1,
19678,818,521,18,0,
19679,818,731,19,0,
19680,818,675,20,0,
19681,818,732,21,0,
19682,818,677,22,0,
19683,818,449,23,0,
19684,818,529,24,0,
19685,818,699,25,0,
19686,818,628,26,0,
19687,818,615,27,0,
19688,818,520,28,0,
19689,818,702,29,0,
19690,818,733,30,0,
19691,818,647,31,0,
19692,818,734,32,0,
19693,818,612,33,0,
19694,819,647,1,9,
19695,819,642,2,6,
19696,819,626,3,4,
19697,819,578,4,3,
19698,819,632,5,2,
19699,819,689,6,0,
19700,819,735,7,0,
19701,819,660,8,0,
19702,819,688,9,0,
19703,819,669,10,0,
19704,819,651,11,0,
19705,819,736,12,0,
19706,819,703,13,0,
19707,819,737,14,0,
19708,819,738,15,0,
19709,819,739,16,0,
19710,819,641,17,0,
19711,819,554,18,0,
19712,819,663,19,0,
19713,819,627,20,0,
19714,819,581,21,0,
19715,819,475,22,0,
19716,820,647,1,9,
19717,820,642,2,6,
19718,820,641,3,4,
19719,820,626,4,3,
19720,820,427,5,2,
19721,820,581,6,0,
19722,820,554,7,0,
19723,820,741,8,0,
19724,820,651,9,0,
19725,820,704,10,0,
19726,820,723,11,0,
19727,820,740,12,0,
19728,820,669,13,0,
19729,820,578,14,0,
19730,820,640,15,0,
19731,820,687,16,0,
19732,820,627,17,0,
19733,820,660,18,0,
19734,820,501,19,0,
19735,820,722,20,0,
19736,821,647,1,9,
19737,821,641,2,6,
19738,821,578,3,4,
19739,821,742,4,3,
19740,821,743,5,2,
19741,821,642,6,0,
19742,821,686,7,0,
19743,821,456,8,0,
19744,821,744,9,0,
19745,821,687,10,0,
19746,821,669,11,0,
19747,821,745,12,0,
19748,821,723,13,0,
19749,821,660,14,0,
19750,821,651,15,0,
19751,821,664,16,0,
19752,821,501,17,0,
19753,821,746,18,0,
19754,821,640,19,0,
19755,821,688,20,0,
19756,821,705,21,0,
19757,821,689,22,0,
19758,821,581,23,0,
19759,821,708,24,0,
19760,821,475,25,0,
19761,821,427,26,0,
19762,821,738,27,0,
19763,821,747,28,0,
19764,821,626,29,0,
19765,821,721,30,0,
19766,821,748,31,0,
19767,821,749,32,0,
19768,822,647,1,9,
19769,822,642,2,6,
19770,822,723,3,4,
19771,822,641,4,3,
19772,822,554,5,2,
19773,822,736,6,0,
19774,822,751,7,0,
19775,822,724,8,0,
19776,822,752,9,0,
19777,822,660,10,0,
19778,822,753,11,0,
19779,822,709,12,0,
19780,822,626,13,0,
19781,822,712,14,0,
19782,822,738,15,0,
19783,822,750,16,0,
19784,822,754,17,0,
19785,822,715,18,0,
19786,822,748,19,0,
19787,822,710,20,0,
19788,822,755,21,0,
19789,822,749,22,0,
19790,822,427,23,0,
19791,822,756,24,0,
19792,822,697,25,0,
19793,822,632,26,0,
19794,822,692,27,0,
19795,822,757,28,0,
19796,822,722,29,0,
19797,822,746,30,0,
19798,823,647,1,9,
19799,823,642,2,6,
19800,823,633,3,4,
19801,823,578,4,3,
19802,823,626,5,2,
19803,823,427,6,0,
19804,823,708,7,0,
19805,823,651,8,0,
19806,823,622,9,0,
19807,823,663,10,0,
19808,823,475,11,0,
19809,823,758,12,0,
19810,823,744,13,0,
19811,823,735,14,0,
19812,823,632,15,0,
19813,823,554,16,0,
19814,823,759,17,0,
19815,823,746,18,0,
19816,824,647,1,8.5,
19817,824,498,2,6.5,
19818,824,633,3,4,
19819,824,642,4,3,
19820,824,697,5,2,
19821,824,609,6,0,
19822,824,641,7,0,
19823,824,622,8,0,
19824,824,663,9,0,
19825,824,627,10,0,
19826,824,748,11,0,
19827,824,742,12,0,
19828,824,688,13,0,
19829,824,626,14,0,
19830,824,689,15,0,
19831,824,475,16,0,
19832,824,746,17,0,
19833,824,554,18,0,
19834,824,578,19,0,
19835,824,762,20,0,
19836,824,427,21,0,
19837,824,664,22,0,
19838,824,723,23,0,
19839,824,625,24,0,
19840,824,735,25,0,
19841,824,761,26,0,
19842,824,640,27,0,
19843,824,581,28,0,
19844,824,687,29,0,
19845,824,738,30,0,
19846,824,749,31,0,
19847,824,651,32,0,
19848,824,717,33,0,
19849,824,760,34,0,
19850,824,660,35,0,
19851,825,579,1,9,
19852,825,641,2,6,
19853,825,642,3,4,
19854,825,763,4,3,
19855,825,640,5,2,
19856,825,647,6,0,
19857,825,589,7,0,
19858,825,475,8,0,
19859,825,627,9,0,
19860,825,741,10,0,
19861,825,723,11,0,
19862,825,501,12,0,
19863,825,660,13,0,
19864,825,764,14,0,
19865,825,687,15,0,
19866,825,765,16,0,
19867,825,725,17,0,
19868,825,704,18,0,
19869,825,633,19,0,
19870,825,498,20,0,
19871,825,721,21,0,
19872,826,766,1,9,
19873,826,673,2,6,
19874,826,658,3,2,
19875,826,612,4,3,
19876,826,734,5,2,
19877,826,731,6,0,
19878,826,767,7,0,
19879,826,518,8,0,
19880,826,529,9,0,
19881,826,699,10,0,
19882,826,534,11,0,
19883,826,611,12,0,
19884,826,729,13,0,
19885,826,768,14,0,
19886,826,654,15,0,
19887,826,653,16,0,
19888,826,615,17,0,
19889,826,700,18,0,
19890,826,769,19,0,
19891,826,521,20,0,
19892,826,593,21,0,
19893,826,770,22,0,
19894,826,526,23,0,
19895,826,630,24,0,
19896,826,733,25,0,
19897,826,771,26,0,
19898,826,449,27,0,
19899,826,629,28,0,
19900,826,657,29,0,
19901,826,726,30,0,
19902,826,772,31,0,
19903,826,732,32,0,
19904,826,728,33,0,
19905,827,642,1,8,
19906,827,647,2,6,
19907,827,633,3,4,
19908,827,627,4,3,
19909,827,704,5,2,
19910,827,429,6,0,
19911,827,660,7,0,
19912,827,773,8,0,
19913,827,579,9,1,
19914,827,589,10,0,
19915,827,763,11,0,
19916,827,641,12,0,
19917,827,741,13,0,
19918,828,786,1,4,
19919,828,647,2,3,
19920,828,633,3,4,
19921,828,686,4,3,
19922,828,642,5,2,
19923,828,589,6,0,
19924,828,704,7,0,
19925,828,774,8,0,
19926,828,764,9,0,
19927,828,763,10,0,
19928,828,579,11,0,
19929,828,660,12,0,
19930,828,627,13,0,
19931,828,741,14,0,
19932,828,775,15,0,
19933,828,501,16,0,
19934,828,427,17,0,
19935,828,647,18,0,
19936,828,609,19,0,
19937,828,626,20,0,
19938,828,670,21,0,
19939,828,640,22,0,
19940,828,687,23,0,
19941,829,498,1,8,
19942,829,579,2,6,
19943,829,633,3,4,
19944,829,697,4,3,
19945,829,686,5,2,
19946,829,763,6,0,
19947,829,661,7,0,
19948,829,778,8,0,
19949,829,687,9,0,
19950,829,627,10,0,
19951,829,619,11,0,
19952,829,708,12,0,
19953,829,660,13,0,
19954,829,642,14,1,
19955,829,776,15,0,
19956,829,647,16,0,
19957,829,777,17,0,
19958,829,747,18,0,
19959,829,589,19,0,
19960,829,779,20,0,
19961,830,647,1,8,
19962,830,579,2,7,
19963,830,498,3,4,
19964,830,633,4,3,
19965,830,641,5,2,
19966,830,723,6,0,
19967,830,626,7,0,
19968,830,627,8,0,
19969,830,773,9,0,
19970,830,680,10,0,
19971,830,660,11,0,
19972,830,704,12,0,
19973,830,427,13,0,
19974,830,697,14,0,
19975,830,708,15,0,
19976,830,756,16,0,
19977,830,609,17,0,
19978,830,642,18,0,
19979,830,741,19,0,
19980,830,589,20,0,
19981,830,780,21,0,
19982,830,640,22,0,
19983,831,647,1,8,
19984,831,498,2,6,
19985,831,697,3,2,
19986,831,633,4,3,
19987,831,641,5,2,
19988,831,609,6,0,
19989,831,627,7,0,
19990,831,704,8,0,
19991,831,762,9,0,
19992,831,579,10,0,
19993,831,427,11,0,
19994,831,626,12,0,
19995,831,589,13,0,
19996,831,773,14,0,
19997,831,680,15,0,
19998,831,642,16,0,
19999,831,660,17,0,
20000,831,640,18,0,
20001,831,687,19,0,
20002,831,622,20,0,
20003,831,686,21,0,
20004,831,781,22,0,
20005,832,579,1,9,
20006,832,498,2,6,
20007,832,642,3,4,
20008,832,647,4,3,
20009,832,697,5,2,
20010,832,640,6,0,
20011,832,627,7,0,
20012,832,741,8,0,
20013,832,626,9,0,
20014,832,580,10,0,
20015,832,633,11,0,
20016,832,609,12,0,
20017,832,660,13,0,
20018,832,641,14,0,
20019,832,427,15,0,
20020,832,783,16,0,
20021,832,704,17,0,
20022,832,589,18,0,
20023,832,669,19,0,
20024,832,782,20,0,
20025,833,642,1,9,
20026,833,786,2,6,
20027,833,686,3,4,
20028,833,704,4,3,
20029,833,627,5,2,
20030,833,619,6,0,
20031,833,787,7,0,
20032,833,741,8,0,
20033,833,784,9,0,
20034,833,778,10,0,
20035,833,660,11,0,
20036,833,579,12,0,
20037,833,776,13,0,
20038,833,669,14,0,
20039,833,747,15,0,
20040,833,785,16,0,
20041,833,640,17,0,
20042,833,589,18,0,
20043,833,789,19,0,
20044,833,661,20,0,
20045,833,790,21,0,
20046,834,579,1,9,
20047,834,647,2,6,
20048,834,589,3,4,
20049,834,793,4,3,
20050,834,669,5,2,
20051,834,619,6,0,
20052,834,660,7,0,
20053,834,633,8,0,
20054,834,741,9,0,
20055,834,498,10,0,
20056,834,642,11,0,
20057,834,786,12,0,
20058,834,627,13,0,
20059,834,626,14,0,
20060,834,640,15,0,
20061,834,427,16,0,
20062,834,787,17,0,
20063,834,762,18,0,
20064,834,501,19,0,
20065,834,687,20,0,
20066,834,792,21,0,
20067,835,593,1,9,
20068,835,701,2,6,
20069,835,768,3,4,
20070,835,770,4,3,
20071,835,794,5,1,
20072,835,766,6,0,
20073,835,654,7,0,
20074,835,726,8,0,
20075,835,555,9,0,
20076,835,559,10,0,
20077,835,795,11,0,
20078,835,518,12,0,
20079,835,772,13,0,
20080,835,658,14,0,
20081,835,526,15,0,
20082,835,520,16,0,
20083,835,653,17,0,
20084,835,732,18,0,
20085,835,771,19,0,
20086,835,677,20,0,
20087,835,659,21,0,
20088,835,796,22,0,
20089,835,797,23,0,
20090,835,509,24,0,
20091,835,731,25,0,
20092,835,729,26,0,
20093,835,798,27,0,
20094,835,615,28,0,
20095,835,799,29,0,
20096,835,611,30,0,
20097,835,529,31,0,
20098,835,537,32,0,
20099,835,630,33,0,
20100,836,642,1,9,
20101,836,786,2,6,
20102,836,627,3,4,
20103,836,669,4,3,
20104,836,697,5,2,
20105,836,640,6,0,
20106,836,800,7,0,
20107,836,501,8,0,
20108,836,589,9,0,
20109,836,660,10,0,
20110,836,780,11,0,
20111,836,579,12,0,
20112,836,741,13,0,
20113,836,789,14,0,
20114,836,793,15,0,
20115,836,633,16,0,
20116,836,647,17,0,
20117,836,704,18,0,
20118,837,579,1,8,
20119,837,786,2,6,
20120,837,627,3,4,
20121,837,642,4,4,
20122,837,647,5,2,
20123,837,633,6,0,
20124,837,773,7,0,
20125,837,660,8,0,
20126,837,785,9,0,
20127,837,780,10,0,
20128,837,774,11,0,
20129,837,793,12,0,
20130,837,741,13,0,
20131,837,704,14,0,
20132,838,579,1,9,
20133,838,786,2,6,
20134,838,687,3,4,
20135,838,626,4,3,
20136,838,741,5,1,
20137,838,801,6,0,
20138,838,642,7,0,
20139,838,704,8,0,
20140,838,773,9,0,
20141,838,697,10,0,
20142,838,660,11,0,
20143,838,627,12,0,
20144,838,686,13,0,
20145,838,762,14,0,
20146,838,589,15,0,
20147,838,784,16,0,
20148,838,793,17,0,
20149,838,498,18,0,
20150,839,642,1,8,
20151,839,802,2,3,
20152,839,786,3,4,
20153,839,627,4,3,
20154,839,741,5,2,
20155,839,640,6,0,
20156,839,687,7,0,
20157,839,747,8,0,
20158,839,787,9,0,
20159,839,793,10,0,
20160,839,764,11,0,
20161,839,762,12,0,
20162,839,641,13,0,
20163,839,773,14,0,
20164,839,579,15,1,
20165,839,660,16,0,
20166,839,647,17,0,
20167,839,791,18,0,
20168,839,765,19,0,
20169,839,740,20,0,
20170,839,427,21,0,
20171,839,589,22,0,
20172,839,763,23,0,
20173,839,626,24,0,
20174,839,669,25,0,
20175,839,756,26,0,
20176,839,697,27,0,
20177,833,788,10,0,
20178,833,666,20,0,
20179,835,529,5,1,
20180,835,803,27,0,
20181,838,774,5,1,
20182,838,627,6,0,
20183,839,647,2,3,
20184,839,579,13,0,
20185,826,675,3,2,
20186,828,579,1,5,
20187,828,498,2,3,
20188,828,786,11,0,
20189,831,642,3,3,
20190,817,642,10,0,
20191,820,721,11,0,
20192,820,501,15,0,
20193,823,759,9,0,
20194,808,501,7,0,
20195,809,518,3,2,
20196,809,555,4,1.5,
20197,809,513,7,0,
20198,809,521,9,0,
20199,809,520,9,0,
20200,809,702,12,0,
20201,809,509,15,0,
20202,809,612,16,0,
20203,809,630,16,0,
20204,809,804,17,0,
20205,809,512,19,0,
20206,809,797,19,0,
20207,809,521,23,0,
20208,809,612,23,0,
20209,810,498,3,2,
20210,811,579,12,0,
20211,814,633,8,0,
20212,814,647,17,1,
20213,815,697,4,1.5,
20214,815,579,15,0,
20215,816,577,7,0,
20216,800,518,4,1.5,
20217,800,659,8,0,
20218,800,593,11,0,
20219,800,611,11,0,
20220,800,612,11,0,
20221,800,653,11,0,
20222,800,654,12,0,
20223,800,613,15,0,
20224,800,799,15,0,
20225,800,529,15,0,
20226,800,702,18,0,
20227,800,730,19,0,
20228,800,653,20,0,
20229,800,509,20,0,
20230,800,513,22,0,
20231,800,613,23,0,
20232,800,612,24,0,
20233,800,556,24,0,
20234,800,702,25,0,
20235,800,559,28,0,
20236,800,805,30,0,
20237,800,730,31,0,
20238,801,578,4,1.5,
20239,803,541,20,0,
20240,803,647,21,0,
20241,804,578,2,3,
20242,806,498,3,3,
20243,807,638,11,0,
20244,792,642,2,2,
20245,792,427,2,2,
20246,792,427,3,1.33,
20247,792,620,3,1.33,
20248,792,648,4,1,
20249,792,475,4,1,
20250,792,554,6,0,
20251,792,644,7,0,
20252,792,501,7,0,
20253,792,554,8,0,
20254,792,577,8,0,
20255,792,501,9,0,
20256,792,496,9,0,
20257,792,633,12,0,
20258,793,607,3,2,
20259,793,632,8,0,
20260,793,554,10,0,
20261,794,555,2,3,
20262,794,519,5,1,
20263,795,554,5,1,
20264,797,608,6,0,
20265,797,501,9,0,
20266,797,661,19,0,
20267,784,579,1,5,
20268,784,583,4,1.5,
20269,784,806,6,0,
20270,785,579,2,4,
20271,785,608,4,1.5,
20272,785,429,6,0,
20273,786,532,23,0,
20274,787,475,3,3,
20275,788,475,5,1,
20276,788,501,10,0,
20277,789,581,2,3,
20278,789,606,10,0,
20281,791,579,2,3,
20282,791,608,8,0,
20283,791,554,13,0,
20284,791,347,20,0,
20285,776,498,5,1,
20286,776,581,6,0,
20287,776,476,6,0,
20288,777,578,7,0,
20289,777,501,8,0,
20290,779,356,7,0,
20291,780,475,1,5,
20292,780,581,4,0,
20293,780,479,12,0,
20294,783,501,5,1,
20295,783,638,11,0,
20296,770,479,14,0,
20297,774,566,4,0,
22372,746,475,3,0,
20299,742,486,19,0,
20300,728,373,1,9,
20301,728,364,2,6,
20302,728,289,3,4,
20303,728,360,4,3,
20304,728,385,5,2,
20305,728,347,6,1,
20306,728,408,7,0,
20307,728,401,8,0,
20308,728,340,9,0,
20309,728,430,10,0,
20310,728,411,11,0,
20311,728,409,12,0,
20312,728,356,13,0,
20313,728,412,14,0,
20314,728,362,15,0,
20315,728,407,16,0,
20316,728,341,17,0,
20317,728,386,18,0,
20318,728,413,19,0,
20319,728,368,20,0,
20320,728,310,21,0,
20321,728,410,22,0,
20322,728,305,23,0,
20323,337,4,1,25,01:58.3
20324,337,13,2,18,01:59.7
20325,337,1,3,15,01:59.6
20326,337,20,4,12,02:00.2
20327,337,3,5,10,02:00.2
20328,337,30,6,8,02:00.2
20329,337,18,7,6,02:00.0
20330,337,17,8,4,01:59.5
20331,337,24,9,2,01:59.9
20332,337,22,10,1,01:59.8
20333,337,9,11,0,02:00.5
20334,337,16,12,0,01:59.4
20335,337,153,13,0,02:00.0
20336,337,807,14,0,02:01.4
20337,337,5,15,0,02:02.7
20338,337,67,16,0,02:00.1
20339,337,15,17,0,02:02.9
20340,337,37,18,0,02:01.6
20341,337,811,19,0,02:09.1
20342,337,10,20,0,02:07.1
20343,337,808,21,0,02:04.3
20344,337,155,22,0,02:05.0
20345,337,810,23,0,02:09.4
20346,337,812,24,0,
20347,338,18,1,25,01:29.3
20348,338,9,2,18,01:29.6
20349,338,13,3,15,01:29.5
20350,338,4,4,12,01:29.7
20351,338,3,5,10,01:28.5
20352,338,1,6,8,01:28.5
20353,338,24,7,6,01:29.7
20354,338,22,8,4,01:29.2
20355,338,17,9,2,01:28.4
20356,338,30,10,1,01:29.2
20357,338,153,11,0,01:29.7
20358,338,37,12,0,01:30.6
20359,338,5,13,0,01:33.6
20360,338,812,14,0,01:35.0
20361,338,10,15,0,01:34.2
20362,338,810,16,0,01:36.6
20363,338,20,17,0,01:31.6
20364,338,16,18,0,01:43.2
20365,338,808,19,0,01:43.1
20366,338,811,20,0,02:27.3
20367,338,67,21,0,
20368,338,807,22,0,
20369,338,155,23,0,
20370,338,15,24,0,
20371,339,20,1,25,01:37.8
20372,339,17,2,18,01:37.1
20373,339,3,3,15,01:38.1
20374,339,9,4,12,01:38.1
20375,339,16,5,10,01:38.2
20376,339,1,6,8,01:37.7
20377,339,13,7,6,01:37.8
20378,339,18,8,4,01:38.5
20379,339,153,9,2,01:39.5
20380,339,807,10,1,01:39.1
20381,339,67,11,0,01:37.6
20382,339,22,12,0,01:39.4
20383,339,4,13,0,01:37.2
20384,339,810,14,0,01:43.2
20385,339,812,15,0,01:44.8
20386,339,811,16,0,01:45.3
20387,339,15,17,0,01:43.8
20388,339,5,18,0,01:42.7
20389,339,808,19,0,01:40.7
20390,339,24,20,0,01:42.6
20391,339,30,21,0,01:42.1
20392,339,155,22,0,01:43.3
20393,339,10,23,0,01:46.4
20394,339,37,24,0,
20395,340,18,1,25,01:42.9
20396,340,1,2,18,01:42.1
20397,340,3,3,15,01:43.2
20398,340,4,4,12,01:44.1
20399,340,9,5,10,01:43.6
20400,340,20,6,8,01:42.4
20401,340,808,7,6,01:43.8
20402,340,17,8,4,01:42.6
20403,340,13,9,2,01:44.6
20404,340,30,10,1,01:44.3
20405,340,16,11,0,01:44.4
20406,340,22,12,0,01:45.6
20407,340,153,13,0,01:43.8
20408,340,5,14,0,01:47.1
20409,340,807,15,0,01:44.5
20410,340,811,16,0,01:48.2
20411,340,812,17,0,01:48.8
20412,340,15,18,0,01:49.7
20413,340,810,19,0,01:53.2
20414,340,37,20,0,01:47.7
20415,340,67,21,0,
20416,340,155,22,0,
20417,340,24,23,0,
20418,340,10,24,0,
20419,341,17,1,25,01:24.8
20420,341,4,2,18,01:24.8
20421,341,20,3,15,01:25.2
20422,341,30,4,12,01:25.5
20423,341,18,5,10,01:25.2
20424,341,13,6,8,01:25.5
20425,341,16,7,6,01:25.8
20426,341,9,8,4,01:25.5
20427,341,22,9,2,01:25.7
20428,341,153,10,1,01:25.7
20429,341,808,11,0,01:25.5
20430,341,155,12,0,01:26.1
20431,341,3,13,0,01:25.5
20432,341,1,14,0,01:24.4
20433,341,24,15,0,01:25.9
20434,341,807,16,0,01:26.9
20435,341,15,17,0,01:29.6
20436,341,10,18,0,01:29.8
20437,341,810,19,0,01:29.9
20438,341,67,20,0,01:26.7
20439,341,812,21,0,01:32.0
20440,341,37,22,0,01:30.4
20441,341,811,23,0,
20442,341,5,24,0,
20443,342,17,1,25,01:15.3
20444,342,20,2,18,01:15.2
20445,342,9,3,15,01:15.4
20446,342,13,4,12,01:15.5
20447,342,1,5,10,01:16.2
20448,342,4,6,8,01:15.9
20449,342,3,7,6,01:16.0
20450,342,16,8,4,01:16.0
20451,342,24,9,2,01:16.1
20452,342,67,10,1,01:16.5
20453,342,153,11,0,01:16.4
20454,342,30,12,0,01:15.6
20455,342,808,13,0,01:16.4
20456,342,812,14,0,01:19.6
20457,342,15,15,0,01:19.3
20458,342,5,16,0,01:18.4
20459,342,811,17,0,01:20.1
20460,342,22,18,0,01:19.1
20461,342,155,19,0,01:18.8
20462,342,810,20,0,01:22.3
20463,342,10,21,0,01:20.8
20464,342,37,22,0,01:19.3
20465,342,18,23,0,02:14.3
20466,342,807,24,0,
20467,343,1,1,25,01:30.1
20468,343,18,2,18,01:29.9
20469,343,17,3,15,01:29.2
20470,343,30,4,12,01:29.8
20471,343,3,5,10,01:30.0
20472,343,9,6,8,01:29.6
20473,343,13,7,6,01:30.0
20474,343,4,8,4,01:30.0
20475,343,16,9,2,01:30.0
20476,343,155,10,1,01:30.9
20477,343,37,11,0,01:30.4
20478,343,153,12,0,01:29.5
20479,343,24,13,0,01:31.4
20480,343,22,14,0,01:30.9
20481,343,808,15,0,01:29.2
20482,343,67,16,0,01:29.6
20483,343,807,17,0,01:30.6
20484,343,10,18,0,01:32.3
20485,343,810,19,0,01:33.3
20486,343,812,20,0,01:34.6
20487,343,811,21,0,01:34.2
20488,343,20,22,0,01:30.2
20489,343,5,23,0,01:34.4
20490,343,15,24,0,01:34.5
20491,344,1,1,25,01:17.8
20492,344,18,2,18,01:18.1
20493,344,4,3,15,01:18.2
20494,344,20,4,12,01:18.4
20495,344,17,5,10,01:18.1
20496,344,3,6,8,01:17.8
20497,344,9,7,6,01:17.0
20498,344,67,8,4,01:19.8
20499,344,24,9,2,01:19.3
20500,344,16,10,1,01:19.5
20501,344,30,11,0,01:19.6
20502,344,153,12,0,01:19.8
