resultId,raceId,driverId,fastestLap,fastestLapTime
21939,891,154,34,01:52.5
21940,891,16,35,01:52.2
21941,891,817,38,01:51.0
21942,891,815,34,01:53.5
21943,891,818,29,01:53.1
21944,891,807,41,01:53.1
21945,891,821,30,01:51.8
21946,891,822,31,01:52.7
21947,891,823,43,01:54.0
21948,891,813,35,01:52.6
21949,891,824,37,01:54.9
21950,891,820,31,01:54.9
21951,891,814,21,01:54.8
21952,891,8,20,01:53.7
21953,891,819,7,01:57.3
21954,892,20,52,01:27.2
21955,892,4,52,01:26.8
21956,892,17,53,01:26.7
21957,892,13,48,01:27.1
21958,892,807,48,01:26.7
21959,892,3,50,01:26.5
21960,892,817,52,01:27.3
21961,892,154,52,01:27.0
21962,892,1,51,01:25.8
21963,892,18,46,01:27.8
21964,892,8,45,01:26.9
21965,892,815,44,01:27.6
21966,892,821,53,01:27.1
21967,892,813,51,01:27.0
21968,892,822,53,01:27.2
21969,892,16,38,01:27.4
21970,892,819,52,01:28.6
21971,892,823,52,01:28.7
21972,892,824,47,01:29.6
21973,892,820,48,01:29.5
21974,892,818,14,01:29.7
21976,893,20,46,01:48.6
21977,893,4,44,01:51.1
21978,893,8,55,01:51.1
21979,893,3,51,01:50.4
21980,893,1,59,01:49.9
21981,893,13,45,01:50.5
21982,893,18,46,01:51.7
21983,893,815,46,01:51.9
21984,893,807,47,01:52.2
21985,893,16,43,01:49.7
21986,893,813,46,01:50.7
21987,893,821,37,01:52.0
21988,893,822,53,01:51.7
21989,893,818,45,01:50.3
21990,893,17,51,01:49.8
21991,893,823,44,01:52.5
21992,893,820,50,01:53.0
21993,893,824,45,01:52.9
21994,893,819,58,01:51.0
21995,893,814,45,01:50.7
21996,893,154,35,01:51.1
21997,893,817,23,01:53.1
21998,894,20,53,01:41.4
21999,894,8,51,01:42.0
22000,894,154,46,01:41.9
22001,894,807,53,01:42.6
22002,894,1,53,01:42.5
22003,894,4,54,01:42.7
22004,894,3,54,01:42.5
22005,894,18,45,01:43.1
22006,894,13,47,01:43.0
22007,894,815,47,01:43.0
22008,894,821,55,01:42.7
22009,894,822,44,01:43.9
22010,894,813,43,01:44.1
22011,894,819,54,01:44.5
22012,894,823,55,01:44.4
22013,894,824,54,01:45.0
22014,894,820,48,01:45.4
22015,894,818,52,01:44.1
22016,894,817,52,01:42.9
22017,894,16,43,01:44.1
22018,894,17,27,01:43.9
22019,894,814,10,01:46.4
22020,895,20,39,01:35.3
22021,895,17,44,01:34.6
22022,895,154,48,01:36.0
22023,895,4,39,01:35.9
22024,895,8,35,01:35.5
22025,895,807,33,01:36.5
22026,895,821,50,01:36.5
22027,895,3,46,01:34.7
22028,895,18,53,01:35.5
22029,895,13,30,01:37.0
22030,895,814,41,01:37.4
22031,895,818,52,01:35.9
22032,895,817,52,01:35.0
22033,895,16,29,01:37.4
22034,895,815,46,01:35.8
22035,895,813,30,01:37.4
22036,895,822,43,01:37.9
22037,895,819,51,01:37.5
22038,895,820,45,01:38.7
22039,895,1,3,01:41.2
22042,896,20,54,01:28.1
22043,896,3,49,01:28.8
22044,896,154,57,01:28.8
22045,896,13,54,01:28.9
22046,896,815,59,01:28.5
22047,896,1,53,01:29.1
22048,896,8,60,01:27.7
22049,896,814,58,01:29.3
22050,896,16,60,01:28.4
22051,896,817,60,01:28.8
22052,896,4,58,01:28.7
22053,896,813,56,01:29.0
22054,896,818,53,01:29.3
22055,896,18,57,01:28.8
22056,896,821,49,01:28.7
22057,896,822,52,01:28.9
22058,896,820,56,01:30.3
22059,896,824,57,01:30.2
22060,896,807,52,01:28.9
22061,896,17,30,01:29.5
22062,896,819,32,01:32.9
22064,897,20,51,01:43.9
22065,897,17,49,01:44.4
22066,897,3,51,01:44.5
22067,897,154,54,01:44.3
22068,897,4,55,01:43.4
22069,897,814,55,01:45.8
22070,897,1,47,01:45.5
22071,897,13,52,01:45.4
22072,897,815,51,01:45.4
22073,897,16,48,01:45.6
22074,897,813,55,01:45.5
22075,897,18,43,01:46.3
22076,897,821,43,01:46.0
22077,897,807,52,01:45.6
22078,897,822,54,01:44.4
22079,897,817,46,01:46.0
22080,897,818,53,01:44.5
22081,897,823,48,01:46.6
22082,897,819,50,01:46.4
22083,897,824,52,01:47.6
22084,897,820,52,01:47.7
22086,898,20,54,01:39.9
22087,898,154,52,01:40.4
22088,898,17,52,01:40.6
22089,898,1,50,01:40.8
22090,898,4,52,01:41.2
22091,898,807,54,01:41.0
22092,898,815,47,01:41.8
22093,898,822,54,01:40.5
22094,898,3,51,01:41.1
22095,898,18,50,01:41.3
22096,898,817,45,01:42.1
22097,898,818,52,01:41.3
22098,898,13,53,01:41.2
22099,898,821,51,01:41.4
22100,898,5,52,01:41.0
22101,898,814,54,01:41.1
22102,898,813,42,01:43.1
22103,898,824,45,01:43.4
22104,898,823,45,01:43.9
22105,898,819,48,01:44.0
22106,898,820,48,01:43.8
22108,899,20,51,01:15.6
22109,899,17,51,01:15.4
22110,899,4,50,01:15.5
22111,899,18,52,01:16.5
22112,899,3,60,01:16.4
22113,899,815,50,01:16.2
22114,899,13,49,01:16.5
22115,899,807,49,01:16.8
22116,899,1,51,01:16.7
22117,899,817,45,01:17.0
22118,899,814,58,01:16.9
22119,899,821,59,01:16.5
22120,899,16,57,01:16.0
22121,899,5,70,01:17.2
22122,899,818,49,01:16.8
22123,899,813,45,01:17.6
22124,899,824,67,01:17.7
22125,899,823,51,01:17.6
22126,899,820,68,01:17.3
22127,899,819,27,01:18.4
22128,899,822,43,01:16.8
22129,899,154,2,01:20.9
22130,900,3,19,01:32.5
22131,900,825,49,01:33.1
22132,900,18,39,01:32.9
22133,900,4,57,01:33.2
22134,900,822,56,01:32.6
22135,900,807,56,01:32.6
22136,900,8,56,01:33.2
22137,900,818,56,01:33.7
22138,900,826,35,01:33.9
22139,900,815,38,01:32.6
22140,900,16,34,01:33.4
22141,900,821,41,01:34.6
22142,900,820,33,01:34.2
22143,900,824,55,01:35.6
22144,900,154,41,01:35.3
22145,900,813,30,01:34.8
22146,900,828,17,01:37.3
22147,900,20,26,01:37.1
22148,900,1,2,01:49.9
22149,900,13,2,01:40.3
22152,901,1,53,01:43.1
22153,901,3,55,01:44.0
22154,901,20,51,01:44.3
22155,901,4,47,01:44.2
22156,901,807,38,01:46.0
22157,901,18,47,01:46.0
22158,901,13,44,01:44.9
22159,901,822,31,01:45.5
22160,901,825,44,01:45.4
22161,901,826,36,01:46.7
22162,901,154,42,01:46.2
22163,901,8,36,01:45.1
22164,901,155,53,01:47.8
22165,901,828,40,01:47.5
22166,901,820,49,01:48.2
22167,901,817,48,01:44.7
22168,901,821,27,01:47.8
22169,901,16,27,01:48.0
22170,901,818,4,01:48.5
22171,901,824,4,01:51.5
22172,901,813,6,01:50.9
22174,902,1,49,01:37.1
22175,902,3,49,01:37.0
22176,902,815,36,01:39.3
22177,902,817,38,01:39.3
22178,902,807,37,01:38.8
22179,902,20,18,01:39.3
22180,902,13,40,01:39.3
22181,902,822,50,01:39.8
22182,902,4,53,01:39.7
22183,902,8,35,01:39.4
22184,902,826,12,01:40.2
22185,902,154,39,01:39.4
22186,902,820,48,01:41.8
22187,902,813,52,01:39.7
22188,902,155,17,01:41.2
22189,902,824,44,01:42.2
22190,902,18,37,01:39.6
22191,902,825,40,01:40.1
22192,902,821,32,01:40.7
22193,902,828,28,01:41.1
22194,902,818,16,01:41.7
22195,902,16,9,01:41.8
22196,903,1,42,01:41.2
22197,903,3,39,01:40.4
22198,903,4,48,01:42.1
22199,903,817,39,01:41.5
22200,903,20,37,01:42.2
22201,903,807,33,01:42.6
22202,903,822,52,01:42.7
22203,903,8,34,01:42.3
22204,903,815,32,01:42.2
22205,903,826,33,01:43.3
22206,903,18,30,01:43.4
22207,903,818,34,01:42.9
22208,903,825,33,01:42.7
22209,903,813,34,01:43.1
22210,903,13,34,01:42.4
22211,903,821,42,01:42.3
22212,903,824,36,01:44.8
22213,903,155,48,01:43.3
22214,903,820,50,01:42.9
22215,903,828,30,01:43.6
22216,903,154,4,01:44.4
22217,903,16,2,01:58.4
22218,904,1,54,01:29.5
22219,904,3,51,01:29.2
22220,904,817,65,01:30.0
22221,904,20,55,01:28.9
22222,904,822,47,01:30.4
22223,904,4,55,01:29.9
22224,904,8,53,01:30.6
22225,904,154,47,01:31.1
22226,904,815,39,01:30.8
22227,904,807,42,01:31.4
22228,904,18,43,01:30.6
22229,904,825,43,01:30.3
22230,904,13,55,01:30.5
22231,904,826,59,01:30.3
22232,904,813,39,01:31.2
22233,904,821,55,01:30.7
22234,904,16,38,01:31.5
22235,904,824,46,01:31.8
22236,904,820,44,01:31.8
22237,904,828,54,01:33.4
22238,904,155,25,01:33.1
22239,904,818,18,01:31.8
22240,905,3,33,01:19.4
22241,905,1,34,01:19.4
22242,905,817,70,01:19.3
22243,905,4,54,01:19.7
22244,905,807,38,01:20.8
22245,905,18,42,01:21.0
22246,905,13,48,01:20.3
22247,905,154,53,01:21.0
22248,905,824,42,01:21.3
22249,905,825,75,01:20.7
22250,905,828,53,01:20.9
22251,905,8,75,01:18.5
22252,905,155,16,01:22.4
22253,905,820,69,01:20.6
22254,905,821,41,01:21.1
22255,905,822,50,01:21.1
22256,905,818,35,01:21.1
22257,905,16,23,01:21.8
22258,905,826,8,01:22.0
22259,905,20,3,01:59.5
22262,906,817,68,01:18.6
22263,906,3,33,01:18.9
22264,906,20,48,01:19.2
22265,906,18,64,01:18.8
22266,906,807,64,01:18.9
22267,906,4,64,01:18.6
22268,906,822,52,01:19.3
22269,906,818,56,01:19.4
22270,906,825,56,01:18.8
22271,906,8,68,01:18.5
22272,906,815,63,01:19.5
22273,906,13,58,01:18.5
22274,906,16,66,01:20.2
22275,906,821,51,01:20.1
22276,906,154,54,01:19.7
22277,906,826,43,01:20.0
22278,906,1,24,01:18.9
22279,906,155,20,01:23.1
22280,906,813,21,01:21.5
22281,906,828,7,01:51.0
22284,907,3,50,01:12.6
22285,907,1,41,01:12.2
22286,907,822,63,01:12.6
22287,907,13,63,01:12.6
22288,907,4,58,01:12.6
22289,907,815,59,01:12.1
22290,907,825,53,01:12.7
22291,907,817,55,01:13.1
22292,907,807,60,01:13.2
22293,907,8,55,01:12.9
22294,907,18,60,01:12.9
22295,907,813,64,01:13.2
22296,907,16,59,01:13.7
22297,907,154,42,01:14.0
22298,907,824,65,01:14.5
22299,907,155,40,01:15.3
22300,907,820,40,01:14.8
22301,907,828,33,01:14.7
22302,907,821,53,01:14.0
22303,907,818,55,01:13.3
22304,907,20,30,01:14.3
22305,907,826,23,01:14.3
22306,908,1,26,01:37.2
22307,908,822,34,01:38.3
22308,908,817,34,01:38.5
22309,908,18,52,01:38.3
22310,908,20,52,01:37.5
22311,908,4,52,01:38.6
22312,908,825,32,01:38.7
22313,908,807,52,01:38.6
22314,908,826,45,01:38.4
22315,908,818,44,01:39.3
22316,908,815,41,01:38.7
22317,908,154,48,01:38.9
22318,908,16,34,01:40.0
22319,908,824,51,01:40.0
22320,908,155,31,01:41.5
22321,908,820,50,01:40.4
22322,908,813,48,01:40.3
22323,908,3,26,01:38.1
22324,908,828,7,01:44.3
22325,908,821,7,01:42.6
22328,909,3,67,01:21.3
22329,909,822,45,01:21.5
22330,909,1,53,01:19.9
22331,909,20,39,01:21.5
22332,909,4,57,01:20.5
22333,909,817,53,01:20.8
22334,909,807,44,01:22.1
22335,909,18,64,01:21.3
22336,909,825,56,01:20.2
22337,909,815,54,01:20.8
22338,909,8,55,01:21.3
22339,909,813,41,01:22.3
22340,909,818,58,01:21.9
22341,909,821,61,01:22.0
22342,909,824,57,01:22.5
22343,909,155,50,01:22.9
22344,909,820,50,01:23.0
22345,909,828,49,01:23.2
22346,909,16,41,01:22.5
22347,909,826,34,01:22.2
22348,909,154,26,01:24.1
22350,910,817,58,01:26.6
22351,910,4,40,01:27.4
22352,910,1,36,01:27.4
22353,910,3,64,01:25.7
22354,910,13,51,01:28.2
22355,910,8,47,01:28.0
22356,910,20,52,01:28.7
22357,910,822,63,01:26.9
22358,910,818,31,01:29.1
22359,910,18,50,01:29.2
22360,910,16,41,01:28.7
22361,910,825,41,01:28.9
22362,910,813,45,01:29.1
22363,910,826,51,01:29.4
22364,910,824,49,01:29.9
22365,910,820,47,01:29.5
22366,910,821,29,01:30.5
22367,910,155,21,01:32.9
22368,910,815,21,01:30.3
22369,910,807,14,01:41.2
22370,910,154,7,01:46.3
22371,910,828,6,01:48.5
22373,911,817,44,01:53.0
22374,911,3,36,01:50.5
22375,911,822,40,01:52.7
22376,911,8,39,01:54.1
22377,911,20,36,01:53.0
22378,911,18,38,01:53.5
22379,911,4,29,01:53.9
22380,911,815,28,01:54.5
22381,911,826,26,01:54.2
22382,911,807,40,01:53.6
22383,911,818,31,01:53.3
22384,911,825,28,01:54.2
22385,911,13,37,01:52.5
22386,911,16,36,01:52.4
22387,911,821,32,01:54.0
22388,911,820,31,01:55.2
22389,911,828,26,01:55.9
22390,911,824,32,01:56.3
22391,911,1,33,01:53.7
22392,911,154,21,01:55.6
22395,912,1,29,01:28.0
22396,912,3,51,01:28.2
22397,912,13,46,01:28.3
22398,912,822,50,01:28.6
22399,912,817,53,01:28.6
22400,912,20,34,01:29.1
22401,912,815,35,01:29.1
22402,912,18,35,01:29.2
22403,912,8,43,01:28.9
22404,912,825,34,01:29.3
22405,912,826,51,01:28.5
22406,912,807,35,01:29.4
22407,912,818,39,01:29.1
22408,912,813,32,01:29.9
22409,912,16,46,01:29.4
22410,912,154,38,01:30.1
22411,912,155,35,01:30.8
22412,912,824,51,01:30.5
22413,912,821,40,01:29.4
22414,912,828,47,01:30.3
22415,912,4,23,01:29.7
22416,912,820,5,01:32.6
22417,913,1,39,01:50.4
22418,913,20,27,01:52.5
22419,913,817,30,01:52.6
22420,913,4,27,01:52.1
22421,913,13,27,01:53.3
22422,913,818,48,01:51.9
22423,913,815,46,01:52.0
22424,913,8,28,01:52.9
22425,913,807,27,01:52.8
22426,913,825,48,01:51.6
22427,913,822,25,01:52.5
22428,913,813,26,01:53.2
22429,913,154,25,01:53.5
22430,913,826,45,01:51.8
22431,913,828,14,01:55.4
22432,913,824,47,01:53.5
22433,913,820,43,01:53.8
22434,913,18,16,01:53.7
22435,913,16,10,01:53.9
22436,913,821,6,01:55.7
22437,913,3,5,01:56.8
22439,914,1,39,01:51.6
22440,914,3,15,01:52.6
22441,914,20,32,01:51.9
22442,914,817,38,01:52.2
22443,914,18,33,01:51.7
22444,914,822,41,01:54.1
22445,914,13,39,01:53.5
22446,914,807,28,01:52.8
22447,914,818,35,01:53.6
22448,914,815,27,01:53.6
22449,914,826,25,01:54.0
22450,914,8,36,01:52.4
22451,914,821,40,01:55.4
22452,914,825,38,01:53.5
22453,914,154,28,01:55.3
22454,914,813,26,01:54.7
22455,914,828,27,01:54.7
22456,914,820,25,01:56.5
22457,914,155,29,01:55.6
22458,914,824,27,01:56.0
22459,914,16,25,01:55.8
22461,915,1,48,01:41.6
22462,915,3,52,01:41.4
22463,915,822,53,01:40.9
22464,915,18,47,01:42.0
22465,915,825,44,01:43.1
22466,915,4,53,01:42.2
22467,915,817,50,01:43.0
22468,915,20,53,01:42.6
22469,915,8,45,01:42.9
22470,915,815,47,01:42.9
22471,915,13,47,01:42.9
22472,915,807,50,01:42.7
22473,915,818,53,01:42.5
22474,915,826,52,01:42.0
22475,915,821,45,01:44.1
22476,915,16,42,01:43.8
22477,915,154,49,01:44.5
22478,915,813,50,01:44.0
22479,915,828,48,01:44.0
22480,915,155,17,01:47.4
22481,915,820,8,01:48.3
22482,916,1,49,01:41.9
22483,916,3,48,01:41.9
22484,916,817,33,01:42.8
22485,916,13,50,01:43.0
22486,916,822,55,01:42.5
22487,916,4,47,01:41.5
22488,916,20,50,01:41.4
22489,916,825,29,01:44.3
22490,916,818,17,01:44.2
22491,916,813,38,01:43.8
22492,916,154,51,01:44.4
22493,916,18,33,01:44.3
22494,916,8,54,01:42.9
22495,916,821,47,01:43.0
22496,916,826,53,01:41.7
22497,916,807,15,01:46.2
22500,917,3,62,01:13.6
22501,917,1,62,01:13.6
22502,917,13,59,01:14.1
22503,917,18,68,01:14.0
22504,917,20,68,01:14.0
22505,917,4,55,01:14.3
22506,917,8,37,01:15.0
22507,917,807,70,01:13.7
22508,917,825,62,01:14.5
22509,917,822,64,01:14.2
22510,917,826,62,01:14.1
22511,917,813,47,01:14.8
22512,917,818,65,01:14.8
22513,917,821,64,01:14.9
22514,917,815,70,01:14.6
22515,917,16,42,01:14.8
22516,917,154,63,01:14.1
22517,917,817,30,01:15.4
22518,918,1,49,01:45.6
22519,918,13,47,01:44.8
22520,918,822,54,01:45.7
22521,918,817,50,01:44.5
22522,918,18,47,01:46.7
22523,918,807,47,01:45.8
22524,918,815,49,01:45.8
22525,918,20,51,01:45.6
22526,918,4,45,01:47.4
22527,918,8,46,01:47.7
22528,918,825,37,01:46.8
22529,918,818,50,01:45.7
22530,918,154,35,01:47.9
22531,918,3,17,01:46.9
22532,918,821,43,01:47.7
22533,918,16,44,01:47.5
22534,918,829,47,01:48.4
22535,918,155,38,01:47.4
22536,918,813,9,01:48.9
22537,918,826,10,01:48.7
22538,926,1,50,01:30.9
22539,926,3,47,01:31.1
22540,926,20,52,01:31.5
22541,926,13,50,01:31.7
22542,926,831,46,01:32.6
22543,926,817,46,01:32.8
22544,926,807,48,01:32.0
22545,926,828,51,01:31.6
22546,926,832,49,01:32.9
22547,926,815,46,01:32.0
22548,926,18,56,01:33.3
22549,926,8,36,01:31.4
22550,926,830,30,01:34.3
22556,927,20,46,01:43.6
22557,927,1,45,01:43.1
22558,927,3,43,01:42.1
22559,927,8,40,01:44.1
22560,927,822,42,01:44.1
22561,927,13,40,01:44.0
22562,927,830,42,01:44.6
22563,927,832,37,01:45.5
22564,927,826,41,01:44.5
22565,927,817,42,01:45.3
22566,927,154,36,01:44.8
22567,927,831,45,01:43.9
22568,927,815,37,01:45.3
22569,927,807,46,01:44.8
22570,927,833,44,01:49.0
22571,927,813,38,01:45.1
22572,927,18,38,01:46.1
22573,927,4,17,01:48.5
22574,927,828,3,01:48.8
22576,928,1,31,01:42.2
22577,928,3,39,01:42.6
22578,928,20,15,01:43.0
22579,928,8,48,01:43.0
22580,928,13,37,01:42.7
22581,928,822,37,01:43.1
22582,928,154,34,01:43.1
22583,928,831,46,01:43.7
22584,928,817,46,01:43.2
22585,928,828,32,01:44.2
22586,928,815,44,01:43.5
22587,928,4,40,01:43.7
22588,928,832,41,01:42.7
22589,928,18,21,01:45.0
22590,928,829,40,01:45.4
22591,928,833,43,01:46.0
22592,928,830,46,01:43.9
22593,928,813,37,01:43.7
22594,928,826,13,01:46.3
22595,928,807,6,01:45.8
22596,929,1,38,01:37.9
22597,929,8,42,01:36.3
22598,929,3,36,01:37.3
22599,929,822,16,01:38.1
22600,929,20,38,01:36.6
22601,929,817,53,01:38.9
22602,929,154,34,01:39.2
22603,929,815,39,01:38.3
22604,929,826,36,01:38.7
22605,929,13,12,01:39.1
22606,929,4,38,01:39.0
22607,929,831,43,01:38.2
22608,929,807,40,01:38.7
22609,929,828,27,01:38.4
22610,929,813,43,01:37.7
22611,929,829,36,01:41.8
22612,929,833,36,01:42.0
22613,929,830,32,01:39.6
22614,929,832,13,01:40.7
22616,930,3,53,01:29.1
22617,930,1,54,01:28.3
22618,930,20,61,01:30.7
22619,930,822,44,01:30.7
22620,930,8,47,01:29.9
22621,930,13,51,01:30.4
22622,930,817,56,01:31.1
22623,930,154,46,01:31.9
22624,930,832,62,01:31.2
22625,930,826,40,01:31.9
22626,930,830,46,01:31.9
22627,930,831,41,01:31.9
22628,930,815,38,01:31.9
22629,930,828,52,01:32.2
22630,930,807,51,01:30.9
22631,930,18,46,01:31.2
22632,930,829,49,01:33.7
22633,930,833,51,01:34.2
22634,930,813,17,01:32.9
22635,930,4,23,01:33.4
22636,931,3,76,01:18.6
22637,931,20,75,01:18.9
22638,931,1,42,01:18.7
22639,931,826,75,01:19.1
22640,931,817,74,01:18.1
22641,931,8,74,01:19.7
22642,931,815,74,01:19.7
22643,931,18,76,01:19.5
22644,931,831,76,01:20.0
22645,931,832,48,01:19.8
22646,931,807,46,01:19.9
22647,931,154,40,01:20.5
22648,931,828,75,01:19.3
22649,931,822,74,01:18.9
22650,931,13,72,01:19.8
22651,931,833,47,01:21.7
22652,931,829,58,01:22.7
22653,931,830,49,01:18.9
22654,931,4,36,01:20.5
22655,931,813,3,01:22.3
22656,932,1,64,01:17.5
22657,932,3,63,01:17.6
22658,932,822,67,01:17.9
22659,932,8,42,01:17.0
22660,932,20,59,01:17.1
22661,932,13,64,01:17.6
22662,932,813,51,01:18.4
22663,932,807,66,01:18.2
22664,932,826,69,01:18.0
22665,932,154,51,01:18.0
22666,932,815,49,01:18.9
22667,932,832,61,01:18.8
22668,932,817,67,01:19.1
22669,932,828,58,01:18.9
22670,932,830,50,01:18.6
22671,932,831,47,01:19.1
22672,932,829,38,01:20.7
22673,932,833,37,01:20.8
22674,932,18,49,01:18.9
22675,932,4,41,01:19.6
22676,933,3,35,01:11.2
22677,933,1,60,01:11.5
22678,933,13,58,01:11.6
22679,933,20,44,01:11.5
22680,933,822,52,01:12.2
22681,933,807,62,01:12.5
22682,933,813,58,01:11.8
22683,933,830,64,01:12.3
22684,933,815,58,01:12.4
22685,933,817,69,01:11.7
22686,933,831,57,01:13.0
22687,933,826,54,01:12.3
22688,933,828,56,01:12.5
22689,933,833,58,01:14.9
22690,933,154,34,01:12.9
22691,933,832,28,01:13.2
22692,933,18,5,01:52.2
22696,934,1,29,01:37.1
22697,934,3,24,01:37.4
22698,934,20,31,01:37.7
22699,934,13,26,01:37.5
22700,934,822,32,01:37.5
22701,934,826,28,01:37.9
22702,934,807,32,01:38.3
22703,934,8,31,01:37.5
22704,934,815,25,01:38.5
22705,934,4,30,01:38.9
22706,934,828,31,01:38.1
22707,934,833,26,01:42.3
22708,934,829,28,01:41.9
22709,934,832,26,01:38.7
22710,934,817,14,01:39.9
22711,934,830,3,02:20.8
22716,936,20,63,01:26.8
22717,936,826,57,01:26.5
22718,936,817,68,01:24.8
22719,936,830,62,01:27.7
22720,936,4,67,01:27.3
22721,936,1,68,01:25.7
22722,936,154,60,01:28.1
22723,936,3,68,01:25.1
22724,936,18,65,01:28.5
22725,936,828,60,01:28.0
22726,936,831,51,01:28.3
22727,936,13,59,01:26.9
22728,936,822,51,01:27.1
22729,936,813,62,01:27.1
22730,936,833,59,01:29.9
22731,936,829,56,01:29.5
22732,936,832,38,01:28.6
22733,936,8,24,01:27.0
22734,936,815,51,01:28.5
22735,936,807,38,01:28.1
22736,937,1,34,01:52.5
22737,937,3,34,01:52.4
22738,937,154,37,01:54.8
22739,937,826,29,01:53.0
22740,937,815,29,01:54.8
22741,937,13,23,01:54.1
22742,937,8,30,01:54.5
22743,937,830,36,01:53.3
22744,937,822,23,01:54.6
22745,937,828,30,01:54.0
22746,937,831,29,01:54.0
22747,937,20,29,01:55.3
22748,937,4,34,01:53.7
22749,937,18,38,01:55.5
22750,937,833,32,01:58.2
22751,937,829,33,01:58.1
22752,937,832,25,01:54.7
22753,937,817,2,01:56.3
22756,938,1,48,01:26.7
22757,938,20,52,01:27.4
22758,938,13,31,01:27.9
22759,938,822,49,01:27.5
22760,938,8,43,01:27.6
22761,938,815,46,01:28.1
22762,938,807,36,01:28.9
22763,938,817,50,01:28.1
22764,938,828,22,01:28.5
22765,938,826,39,01:28.2
22766,938,832,38,01:27.5
22767,938,830,35,01:27.4
22768,938,831,51,01:28.7
22769,938,18,33,01:29.8
22770,938,829,51,01:31.1
22771,938,833,29,01:31.3
22772,938,3,43,01:27.1
22773,938,4,42,01:29.3
22776,939,20,53,01:50.1
22777,939,817,52,01:50.0
22778,939,8,48,01:50.3
22779,939,3,50,01:50.9
22780,939,822,49,01:51.3
22781,939,826,36,01:51.1
22782,939,815,44,01:52.0
22783,939,830,43,01:50.3
22784,939,832,43,01:50.4
22785,939,831,36,01:52.6
22786,939,828,30,01:51.6
22787,939,813,57,01:50.2
22788,939,154,28,01:52.4
22789,939,834,43,01:55.3
22790,939,829,45,01:55.9
22791,939,18,43,01:51.2
22792,939,4,27,01:53.3
22793,939,1,24,01:52.5
22794,939,13,19,01:53.7
22795,939,807,6,01:53.9
22796,940,1,33,01:36.1
22797,940,3,31,01:37.1
22798,940,20,32,01:37.9
22799,940,8,32,01:38.0
22800,940,822,41,01:38.2
22801,940,807,43,01:38.3
22802,940,154,35,01:38.2
22803,940,813,39,01:38.1
22804,940,830,32,01:38.2
22805,940,832,16,01:38.7
22806,940,4,45,01:39.6
22807,940,815,50,01:38.6
22808,940,826,36,01:38.4
22809,940,828,28,01:39.3
22810,940,817,32,01:38.9
22811,940,18,31,01:40.1
22812,940,13,51,01:38.6
22813,940,834,35,01:41.5
22814,940,829,44,01:41.5
22815,940,831,39,01:40.1
22816,941,1,44,01:40.6
22817,941,20,51,01:40.1
22818,941,815,48,01:41.8
22819,941,13,48,01:40.9
22820,941,8,48,01:40.3
22821,941,831,52,01:41.4
22822,941,813,52,01:41.5
22824,941,18,53,01:43.1
22825,941,830,45,01:43.3
22826,941,4,29,01:42.6
22827,941,822,45,01:41.1
22828,941,833,50,01:45.0
22829,941,829,50,01:44.9
22830,941,817,43,01:41.9
22831,941,832,44,01:42.3
22832,941,154,7,01:45.3
22833,941,3,6,01:43.1
22837,942,1,48,01:40.7
22838,942,3,49,01:40.7
22839,942,20,52,01:41.3
22840,942,830,51,01:43.2
22841,942,815,54,01:43.0
22842,942,18,50,01:43.0
22843,942,832,51,01:42.7
22844,942,813,51,01:42.8
22845,942,831,54,01:44.4
22846,942,817,53,01:42.0
22847,942,4,55,01:44.3
22848,942,834,50,01:48.2
22849,942,826,41,01:43.7
22850,942,807,24,01:45.1
22851,942,828,24,01:47.4
22852,942,8,24,01:46.2
22853,942,13,22,01:48.2
22854,942,154,8,01:59.6
22855,942,822,3,02:31.9
22857,943,3,67,01:20.5
22858,943,1,67,01:20.7
22859,943,822,68,01:21.6
22860,943,826,69,01:21.5
22861,943,817,70,01:21.6
22862,943,13,71,01:22.0
22863,943,807,69,01:22.4
22864,943,815,51,01:22.8
22865,943,830,70,01:22.6
22866,943,154,69,01:22.9
22867,943,813,70,01:23.0
22868,943,828,62,01:22.7
22869,943,832,46,01:22.2
22870,943,18,49,01:23.0
22871,943,834,69,01:25.0
22872,943,829,67,01:25.5
22873,943,831,48,01:23.4
22874,943,20,48,01:21.8
22875,943,8,20,01:24.1
22877,944,3,57,01:15.0
22878,944,1,51,01:14.8
22879,944,20,57,01:15.0
22880,944,8,48,01:15.4
22881,944,822,61,01:16.0
22882,944,807,66,01:16.8
22883,944,826,41,01:16.5
22884,944,154,57,01:15.7
22885,944,830,56,01:16.0
22886,944,813,63,01:16.4
22887,944,817,56,01:16.3
22888,944,815,53,01:16.0
22889,944,831,41,01:16.8
22890,944,18,53,01:16.3
22891,944,4,54,01:16.5
22892,944,828,57,01:15.8
22893,944,829,42,01:19.1
22894,944,834,43,01:18.6
22896,944,13,57,01:15.7
22897,945,3,37,01:45.4
22898,945,1,44,01:44.5
22899,945,8,47,01:44.9
22900,945,20,48,01:44.6
22901,945,815,30,01:45.9
22902,945,817,46,01:46.3
22903,945,807,29,01:47.1
22904,945,13,33,01:47.0
22905,945,154,47,01:45.9
22906,945,826,27,01:46.9
22907,945,832,38,01:47.0
22908,945,18,29,01:47.5
22909,945,822,45,01:46.5
22910,945,828,48,01:46.5
22911,945,831,46,01:46.4
22912,945,830,40,01:45.7
22913,945,4,52,01:44.8
22914,945,829,53,01:49.6
22915,945,833,26,01:51.2
22917,948,3,21,01:30.6
22918,948,1,48,01:30.6
